201503,Spring 2016,CIS,330,"Childs, Henry Roberts",65,28,13,10,3,11,2.67

201503,Spring 2016,CIS,410,"Lowd, Daniel Baruch",25,6,9,5,2,1,2.71

201503,Spring 2016,CIS,410,"Wills, Eric David",56,35,16,1,1,0,3.55

201503,Spring 2016,CIS,415,"Sventek, Joseph Sherman",63,21,24,15,1,1,2.99

201503,Spring 2016,CIS,422,"Young, Michal Terry",31,15,13,2,0,1,3.26

201503,Spring 2016,CIS,423,"Faulk, Stuart ",26,15,8,1,0,0,3.48

201503,Spring 2016,CIS,425,"Ariola, Zena ",30,4,15,9,1,0,2.71

201503,Spring 2016,CIS,454,"Conery, John ",26,17,1,1,0,0,3.81

201503,Spring 2016,CIS,630,"Rejaie, Reza ",25,10,13,2,0,0,3.24

201503,Spring 2016,CIS,650,"Fickas, Stephen F",13,13,0,0,0,0,3.91

201504,Summer 2016,CIS,110,"Zhang, Mingwei ",42,19,11,7,3,1,3.07

201504,Summer 2016,CIS,110,"Fuller, Elizabeth Pearl Ann",24,13,5,3,1,0,3.36

201504,Summer 2016,CIS,111,"Hennessy, Michael Shane",28,9,8,6,0,0,3.14

201504,Summer 2016,CIS,111,"Colbert, Phillip Dean",12,6,3,1,0,0,3.5

201504,Summer 2016,CIS,122,"Foster, Raleigh Francis",26,18,3,0,0,0,3.83

201504,Summer 2016,CIS,399,"VanDevender, Steven E",15,13,0,1,0,1,3.5

201504,Summer 2016,CIS,399,"Bird, Brian Arnett",27,16,5,5,0,1,3.29

201504,Summer 2016,CIS,399,"Augustine, Charles Martel",18,5,2,2,3,0,2.73

201601,Fall 2016,CIS,110,"Hennessy, Michael Shane",195,32,60,55,3,10,2.62

201601,Fall 2016,CIS,111,"Hennessy, Michael Shane",107,31,36,18,4,6,2.86

201601,Fall 2016,CIS,111,"Colbert, Phillip Dean",108,36,41,8,2,3,3.15

201601,Fall 2016,CIS,122,"Wilkins, David A",146,85,31,14,2,5,3.36

201601,Fall 2016,CIS,210,"Sventek, Joseph Sherman",141,31,45,35,12,1,2.72

201601,Fall 2016,CIS,212,"Wills, Eric David",59,16,24,6,5,7,2.58

201601,Fall 2016,CIS,313,"Wu, Xiaodi ",81,25,27,22,5,0,2.93

201601,Fall 2016,CIS,314,"Wills, Eric David",72,33,24,13,1,1,3.16

201601,Fall 2016,CIS,322,"Young, Michal Terry",27,9,6,5,5,0,2.75

201601,Fall 2016,CIS,415,"Sventek, Joseph Sherman",53,9,28,8,2,1,2.84

201601,Fall 2016,CIS,420,"Wilson, Christopher ",26,9,11,5,1,0,3.09

201601,Fall 2016,CIS,422,"Faulk, Stuart ",29,5,15,7,2,0,2.86

201601,Fall 2016,CIS,425,"Ariola, Zena ",45,5,17,14,6,1,2.39

201601,Fall 2016,CIS,432,"Li, Jun ",34,6,22,2,0,1,3.0

201601,Fall 2016,CIS,441,"Childs, Henry Roberts",31,17,7,5,0,0,3.41

201601,Fall 2016,CIS,443,"Hornof, Anthony J",14,4,4,4,0,1,2.79

201601,Fall 2016,CIS,451,"Wilson, Christopher ",38,20,14,2,0,0,3.51

201601,Fall 2016,CIS,471,"Lowd, Daniel Baruch",22,6,9,3,3,0,2.86

201601,Fall 2016,CIS,571,"Lowd, Daniel Baruch",19,10,7,2,0,0,3.37

201601,Fall 2016,CIS,610,"Dou, Dejing ",11,7,3,1,0,0,3.46

201601,Fall 2016,CIS,624,"Norris, Boyana Radenska",22,20,1,1,0,0,3.82

201602,Winter 2017,CIS,105,"Fickas, Stephen F",49,36,4,1,0,3,3.59

201602,Winter 2017,CIS,110,"Colbert, Phillip Dean",214,101,67,17,3,3,3.29

201602,Winter 2017,CIS,111,"Skorodinsky, Makseem Angel",119,39,33,13,4,8,2.92

201602,Winter 2017,CIS,122,"Wilkins, David A",133,74,31,15,1,3,3.37

201602,Winter 2017,CIS,210,"Freeman Hennessy, Kathleen ",129,33,46,27,3,12,2.63

201602,Winter 2017,CIS,211,"Conery, John ",109,45,37,16,4,0,3.15

201602,Winter 2017,CIS,313,"Wu, Xiaodi ",46,15,16,13,1,0,3.03

201602,Winter 2017,CIS,314,"Wills, Eric David",56,19,18,8,4,6,2.69

201602,Winter 2017,CIS,315,"Wilson, Christopher ",69,30,28,8,0,2,3.19

201602,Winter 2017,CIS,322,"Ellsworth, Daniel Abraham Solomon",31,20,8,3,0,0,3.46

201602,Winter 2017,CIS,330,"Norris, Boyana Radenska",60,22,20,14,2,1,3.03

201602,Winter 2017,CIS,399,"Augustine, Charles Martel",27,10,9,4,3,0,2.98

201602,Winter 2017,CIS,413,"Proskurowski, Andrzej ",22,8,4,6,1,3,2.47

201602,Winter 2017,CIS,422,"Faulk, Stuart ",32,15,12,4,0,0,3.3

201602,Winter 2017,CIS,433,"Li, Jun ",37,16,18,0,0,1,3.36

201602,Winter 2017,CIS,452,"Dou, Dejing ",17,12,5,0,0,0,3.69

201602,Winter 2017,CIS,472,"Lowd, Daniel Baruch",21,3,11,4,1,0,2.83

201602,Winter 2017,CIS,490,"Farley, Arthur Melvin",31,11,16,0,0,0,3.45

201602,Winter 2017,CIS,533,"Li, Jun ",11,6,4,0,0,1,3.3

201602,Winter 2017,CIS,561,"Young, Michal Terry",17,11,5,0,0,0,3.65

201602,Winter 2017,CIS,572,"Lowd, Daniel Baruch",17,8,9,0,0,0,3.45

201602,Winter 2017,CIS,621,"Wilson, Christopher ",29,16,13,0,0,0,3.52

201603,Spring 2017,CIS,105,"Fickas, Stephen F",18,13,2,0,0,0,3.81

201603,Spring 2017,CIS,110,"Colbert, Phillip Dean",222,94,76,24,4,5,3.17

201603,Spring 2017,CIS,111,"Skorodinsky, Makseem Angel",120,24,20,23,11,6,2.47

201603,Spring 2017,CIS,115,"Colbert, Phillip Dean",55,14,20,8,3,3,2.74

201603,Spring 2017,CIS,122,"Freeman Hennessy, Kathleen ",139,35,32,15,8,7,2.81

201603,Spring 2017,CIS,211,"Conery, John ",100,30,48,7,6,2,3.0

201603,Spring 2017,CIS,212,"Jiao, Lei ",94,21,36,10,16,7,2.48

201603,Spring 2017,CIS,315,"Wilson, Christopher ",46,21,14,9,0,2,3.07

201603,Spring 2017,CIS,330,"Childs, Henry Roberts",62,25,18,5,0,14,2.65

201603,Spring 2017,CIS,410,"Wills, Eric David",49,39,8,2,0,0,3.68

201603,Spring 2017,CIS,410,"Stevens, Kent A",14,8,5,0,0,0,3.59

201603,Spring 2017,CIS,415,"Sventek, Joseph Sherman",49,8,26,15,0,0,2.88

201603,Spring 2017,CIS,422,"Young, Michal Terry",33,20,9,3,1,0,3.42

201603,Spring 2017,CIS,425,"Ariola, Zena ",79,14,35,22,7,1,2.66

201603,Spring 2017,CIS,427,"Ariola, Zena ",11,3,6,0,0,0,3.37

201603,Spring 2017,CIS,445,"Li, Jun ",15,2,7,1,1,1,2.62

201603,Spring 2017,CIS,453,"Dou, Dejing ",14,8,2,0,1,0,3.49

201603,Spring 2017,CIS,473,"Lowd, Daniel Baruch",23,4,12,4,1,1,2.84

201603,Spring 2017,CIS,531,"Norris, Boyana Radenska",15,11,3,0,0,1,3.49

201603,Spring 2017,CIS,630,"Rejaie, Reza ",27,6,18,1,1,0,2.99

201604,Summer 2017,CIS,110,"Skorodinsky, Makseem Angel",22,11,7,1,0,0,3.48

201604,Summer 2017,CIS,111,"Hennessy, Michael Shane",41,9,7,15,0,2,2.65

201604,Summer 2017,CIS,122,"Skorodinsky, Makseem Angel",19,6,2,3,1,1,2.78

201604,Summer 2017,CIS,199,"Matthews, Kelli Irene",29,16,10,3,0,0,3.45

201604,Summer 2017,CIS,399,"VanDevender, Steven E",22,17,5,0,0,0,3.64

201604,Summer 2017,CIS,399,"Bird, Brian Arnett",31,16,7,6,0,1,3.23

201701,Fall 2017,CIS,110,"Hennessy, Michael Shane",204,38,57,45,5,5,2.77

201701,Fall 2017,CIS,111,"Hennessy, Michael Shane",127,37,28,22,3,5,2.94

201701,Fall 2017,CIS,115,"Colbert, Phillip Dean",24,10,3,6,2,0,2.96

201701,Fall 2017,CIS,122,"Wilkins, David A",152,68,37,17,6,8,3.04

201701,Fall 2017,CIS,210,"Freeman Hennessy, Kathleen ",166,33,46,35,20,11,2.5

201701,Fall 2017,CIS,212,"Jiao, Lei ",110,22,38,23,16,8,2.47

201701,Fall 2017,CIS,313,"Proskurowski, Andrzej ",64,17,18,25,2,2,2.67

201701,Fall 2017,CIS,314,"Wills, Eric David",70,17,38,12,0,3,3.0

201701,Fall 2017,CIS,322,"Young, Michal Terry",37,14,11,4,2,1,3.07

201701,Fall 2017,CIS,399,"Lowd, Daniel Baruch",18,2,7,4,1,1,2.47

201701,Fall 2017,CIS,399,"Augustine, Charles Martel",11,5,2,1,2,1,2.59

201701,Fall 2017,CIS,415,"Sventek, Joseph Sherman",34,9,15,7,3,0,2.86

201701,Fall 2017,CIS,420,"Wilson, Christopher ",24,11,6,4,2,1,2.95

201701,Fall 2017,CIS,422,"Faulk, Stuart ",29,11,14,3,1,0,3.14

201701,Fall 2017,CIS,425,"Ariola, Zena ",43,8,18,11,5,1,2.59

201701,Fall 2017,CIS,432,"Rejaie, Reza ",30,4,9,10,2,2,2.4

201701,Fall 2017,CIS,443,"Hornof, Anthony J",13,3,5,3,0,0,2.97

201701,Fall 2017,CIS,451,"Wilson, Christopher ",37,27,5,3,1,0,3.59

201701,Fall 2017,CIS,471,"Dou, Dejing ",30,6,11,4,1,0,3.11

201701,Fall 2017,CIS,624,"Norris, Boyana Radenska",24,23,1,0,0,0,3.96

201701,Fall 2017,CIS,650,"Fickas, Stephen F",14,14,0,0,0,0,3.96

201702,Winter 2018,CIS,110,"Hennessy, Michael Shane",211,77,75,32,3,4,3.14

201702,Winter 2018,CIS,111,"Hennessy, Michael Shane",128,47,39,12,1,5,3.16

201702,Winter 2018,CIS,115,"Colbert, Phillip Dean",32,11,6,4,5,0,2.93

201702,Winter 2018,CIS,122,"Shahir, Bijan Yaghoubi",130,40,40,10,6,4,3.05

201702,Winter 2018,CIS,199,"Wilkins, David A",14,9,3,0,0,0,3.73

201702,Winter 2018,CIS,210,"Freeman Hennessy, Kathleen ",133,19,36,31,15,19,2.11

201702,Winter 2018,CIS,211,"Young, Michal Terry",105,32,24,37,1,7,2.68

201702,Winter 2018,CIS,313,"Sventek, Joseph Sherman",78,14,32,27,5,0,2.68

201702,Winter 2018,CIS,314,"Wills, Eric David",57,12,36,6,1,2,2.88

201702,Winter 2018,CIS,315,"Wilson, Christopher ",52,25,20,6,0,1,3.27

201702,Winter 2018,CIS,322,"Durairajan, Ramakrishnan ",25,7,5,5,4,3,2.33

201702,Winter 2018,CIS,330,"Norris, Boyana Radenska",61,36,13,8,1,3,3.3

201702,Winter 2018,CIS,399,"Fickas, Stephen F",13,6,5,2,0,0,3.28

201702,Winter 2018,CIS,410,"Childs, Henry Roberts",31,22,4,2,0,2,3.47

201702,Winter 2018,CIS,413,"Proskurowski, Andrzej ",13,5,5,1,0,0,3.28

201702,Winter 2018,CIS,422,"Faulk, Stuart ",34,19,10,5,0,0,3.46

201702,Winter 2018,CIS,431,"Malony, Allen ",20,5,10,5,0,0,2.94

201702,Winter 2018,CIS,433,"Li, Jun ",31,17,10,0,0,0,3.52

201702,Winter 2018,CIS,472,"Lowd, Daniel Baruch",33,11,12,3,0,2,3.09

201702,Winter 2018,CIS,610,"Dou, Dejing ",15,12,2,0,0,0,3.84

201703,Spring 2018,CIS,110,"Colbert, Phillip Dean",211,126,34,15,6,5,3.4

201703,Spring 2018,CIS,111,"Little, Ronald Kent",129,40,27,29,3,1,3.02

201703,Spring 2018,CIS,122,"Wilkins, David A",145,83,26,20,2,3,3.35

201703,Spring 2018,CIS,211,"Young, Michal Terry",84,21,31,18,1,2,2.89

201703,Spring 2018,CIS,212,"Jiao, Lei ",89,32,27,14,6,7,2.84

201703,Spring 2018,CIS,315,"Wilson, Christopher ",70,24,32,11,1,2,3.08

201703,Spring 2018,CIS,330,"Childs, Henry Roberts",56,25,19,4,2,6,2.92

201703,Spring 2018,CIS,399,"Fickas, Stephen F",20,12,6,2,0,0,3.49

201703,Spring 2018,CIS,410,"Stevens, Kent A",20,12,8,0,0,0,3.54

201703,Spring 2018,CIS,415,"Sventek, Joseph Sherman",60,17,27,14,0,2,2.97

201703,Spring 2018,CIS,422,"Hornof, Anthony J",31,9,12,10,0,0,2.94

201703,Spring 2018,CIS,425,"Ariola, Zena ",57,10,30,13,3,1,2.72

201703,Spring 2018,CIS,427,"Ariola, Zena ",14,2,9,1,0,0,3.13

201703,Spring 2018,CIS,473,"Lowd, Daniel Baruch",24,5,10,5,0,2,2.69

201703,Spring 2018,CIS,621,"Wilson, Christopher ",18,14,4,0,0,0,3.74

201704,Summer 2018,CIS,110,"Hu, Zhangxiang ",24,13,8,2,0,0,3.47

201704,Summer 2018,CIS,111,"Hennessy, Michael Shane",32,10,10,6,0,0,3.07

201704,Summer 2018,CIS,111,"Little, Ronald Kent",24,14,4,3,0,2,3.15

201704,Summer 2018,CIS,122,"Corso, Amie Jayne",22,9,6,4,0,0,3.15

201704,Summer 2018,CIS,199,"Matthews, Kelli Irene",43,37,5,1,0,0,3.8

201704,Summer 2018,CIS,199,"Matthews, Kelli Irene",25,17,7,1,0,0,3.71

201704,Summer 2018,CIS,399,"VanDevender, Steven E",16,9,7,0,0,0,3.58

201704,Summer 2018,CIS,399,"Bird, Brian Arnett",14,3,3,4,0,3,2.18

201704,Summer 2018,CIS,399,"Augustine, Charles Martel",17,9,5,1,1,0,3.39

201801,Fall 2018,CIS,110,"Hennessy, Michael Shane",197,91,65,18,1,4,3.31

201801,Fall 2018,CIS,111,"Hennessy, Michael Shane",120,34,46,21,2,1,3.04

201801,Fall 2018,CIS,122,"Colbert, Phillip Dean",149,82,27,13,7,8,3.21

201801,Fall 2018,CIS,199,"Wilkins, David A",31,20,8,3,0,0,3.53

201801,Fall 2018,CIS,210,"Freeman Hennessy, Kathleen ",159,33,61,27,9,13,2.62

201801,Fall 2018,CIS,212,"Childs, Henry Roberts",71,35,14,9,4,7,2.87

201801,Fall 2018,CIS,313,"Wilson, Christopher ",81,33,27,15,4,2,2.99

201801,Fall 2018,CIS,314,"Wills, Eric David",77,37,24,14,0,2,3.19

201801,Fall 2018,CIS,322,"Durairajan, Ramakrishnan ",41,6,14,8,5,2,2.4

201801,Fall 2018,CIS,415,"Malony, Allen ",30,7,10,9,4,0,2.62

201801,Fall 2018,CIS,422,"Sventek, Joseph Sherman",33,14,17,2,0,0,3.34

201801,Fall 2018,CIS,425,"Ariola, Zena ",55,4,16,27,5,3,2.27

201801,Fall 2018,CIS,432,"Li, Jun ",20,5,13,1,0,0,3.19

201801,Fall 2018,CIS,443,"Hornof, Anthony J",11,1,6,2,0,0,2.96

201801,Fall 2018,CIS,451,"Wilson, Christopher ",43,36,5,0,0,0,3.81

201801,Fall 2018,CIS,471,"Dou, Dejing ",37,16,14,3,0,1,3.33

201801,Fall 2018,CIS,571,"Dou, Dejing ",11,5,6,0,0,0,3.45

201801,Fall 2018,CIS,624,"Norris, Boyana Radenska",15,12,3,0,0,0,3.74

201802,Winter 2019,CIS,110,"Hennessy, Michael Shane",207,70,68,31,3,5,3.09

201802,Winter 2019,CIS,111,"Hennessy, Michael Shane",139,58,37,22,3,3,3.16

201802,Winter 2019,CIS,122,"Colbert, Phillip Dean",141,54,29,22,9,10,2.86

201802,Winter 2019,CIS,199,"Wilkins, David A",16,4,8,1,0,1,2.98

201802,Winter 2019,CIS,210,"Freeman Hennessy, Kathleen ",131,24,40,32,7,15,2.42

201802,Winter 2019,CIS,211,"Young, Michal Terry",100,24,44,18,5,5,2.85

201802,Winter 2019,CIS,313,"Nguyen, Thien Huu",53,15,37,1,0,0,3.33

201802,Winter 2019,CIS,314,"Wills, Eric David",58,22,23,10,0,3,2.96

201802,Winter 2019,CIS,315,"Wilson, Christopher ",56,14,26,15,0,1,2.89

201802,Winter 2019,CIS,330,"Norris, Boyana Radenska",70,38,20,7,1,4,3.23

201802,Winter 2019,CIS,399,"Fickas, Stephen F",24,10,3,6,3,0,2.91

201802,Winter 2019,CIS,410,"Rejaie, Reza ",14,3,8,1,2,0,2.88

201802,Winter 2019,CIS,422,"Hornof, Anthony J",35,5,17,11,1,1,2.7

201802,Winter 2019,CIS,431,"Malony, Allen ",13,5,5,3,0,0,3.25

201802,Winter 2019,CIS,433,"Howell, Leo Foster",40,27,13,0,0,0,3.64

201802,Winter 2019,CIS,441,"Childs, Henry Roberts",56,36,15,4,0,1,3.57

201802,Winter 2019,CIS,471,"Nguyen, Thanh Hong",25,11,8,1,0,0,3.44

201802,Winter 2019,CIS,621,"Jiao, Lei ",12,7,4,0,0,0,3.55

201803,Spring 2019,CIS,110,"Colbert, Phillip Dean",158,103,18,8,2,4,3.55

201803,Spring 2019,CIS,111,"Little, Ronald Kent",115,39,33,17,5,4,2.96

201803,Spring 2019,CIS,122,"Wilkins, David A",150,72,30,19,8,7,3.07

201803,Spring 2019,CIS,211,"Young, Michal Terry",96,23,28,29,1,6,2.7

201803,Spring 2019,CIS,212,"Sventek, Joseph Sherman",78,48,18,5,1,2,3.44

201803,Spring 2019,CIS,315,"Wilson, Christopher ",57,20,23,10,2,2,2.99

201803,Spring 2019,CIS,322,"Durairajan, Ramakrishnan ",25,6,8,5,3,2,2.47

201803,Spring 2019,CIS,330,"Choi, Jee Whan",55,7,21,19,4,4,2.42

201803,Spring 2019,CIS,399,"Fickas, Stephen F",10,4,2,0,0,0,3.52

201803,Spring 2019,CIS,410,"Wills, Eric David",54,34,13,4,0,1,3.51

201803,Spring 2019,CIS,415,"Malony, Allen ",57,15,23,11,5,3,2.71

201803,Spring 2019,CIS,422,"Hornof, Anthony J",25,7,14,4,0,0,3.08

201803,Spring 2019,CIS,425,"Ariola, Zena ",52,6,18,20,5,3,2.42

201803,Spring 2019,CIS,453,"Dou, Dejing ",13,6,6,0,1,0,3.33

201803,Spring 2019,CIS,472,"Nguyen, Thien Huu",36,5,16,8,0,1,2.71

201803,Spring 2019,CIS,572,"Nguyen, Thien Huu",19,8,7,0,0,0,3.49

201803,Spring 2019,CIS,630,"Rejaie, Reza ",12,4,6,2,0,0,3.07

201804,Summer 2019,CIS,110,"Hu, Zhangxiang ",10,7,1,1,0,1,3.3

201804,Summer 2019,CIS,111,"Hennessy, Michael Shane",22,8,6,4,1,1,2.95

201804,Summer 2019,CIS,122,"Corso, Amie Jayne",16,11,3,0,0,1,3.49

201804,Summer 2019,CIS,199,"Matthews, Kelli Irene",44,30,11,2,0,1,3.55

201804,Summer 2019,CIS,199,"Matthews, Kelli Irene",23,18,1,1,0,3,3.3

201804,Summer 2019,CIS,212,"Sventek, Joseph Sherman",15,3,7,3,0,1,2.66

201804,Summer 2019,CIS,399,"VanDevender, Steven E",13,7,5,0,0,1,3.31

201804,Summer 2019,CIS,399,"Bird, Brian Arnett",13,7,3,2,0,1,3.08

201901,Fall 2019,CIS,110,"Hennessy, Michael Shane",207,80,62,26,4,4,3.18

201901,Fall 2019,CIS,111,"Little, Ronald Kent",145,68,40,11,3,5,3.25

201901,Fall 2019,CIS,122,"Colbert, Phillip Dean",164,87,35,16,3,10,3.18

201901,Fall 2019,CIS,199,"Wilkins, David A",24,18,2,1,1,0,3.61

201901,Fall 2019,CIS,199,"Wu, Yanwei ",10,3,3,0,0,2,2.62

201901,Fall 2019,CIS,210,"Freeman Hennessy, Kathleen ",153,35,47,24,16,17,2.46

201901,Fall 2019,CIS,212,"Childs, Henry Roberts",69,29,26,4,4,3,3.1

201901,Fall 2019,CIS,313,"Lowd, Daniel Baruch",78,24,35,15,1,3,2.96

201901,Fall 2019,CIS,314,"Wills, Eric David",71,34,27,6,1,3,3.28

201901,Fall 2019,CIS,322,"Durairajan, Ramakrishnan ",29,8,6,7,4,3,2.45

201901,Fall 2019,CIS,399,"Li, Jun ",16,8,5,2,0,0,3.3

201901,Fall 2019,CIS,415,"Malony, Allen ",51,12,21,15,1,2,2.8

201901,Fall 2019,CIS,420,"Wilson, Christopher ",11,5,5,1,0,0,3.39

201901,Fall 2019,CIS,422,"Sventek, Joseph Sherman",29,12,15,1,0,1,3.29

201901,Fall 2019,CIS,425,"Ariola, Zena ",38,4,21,8,5,0,2.65

201901,Fall 2019,CIS,432,"Rejaie, Reza ",13,3,5,2,1,1,2.64

201901,Fall 2019,CIS,443,"Hornof, Anthony J",11,3,4,3,0,1,2.7

201901,Fall 2019,CIS,451,"Wilson, Christopher ",51,34,15,1,0,0,3.67

201901,Fall 2019,CIS,471,"Nguyen, Thanh Hong",24,11,13,0,0,0,3.41

201901,Fall 2019,CIS,510,"Nguyen, Thien Huu",13,7,3,1,0,0,3.41

201901,Fall 2019,CIS,571,"Nguyen, Thanh Hong",11,6,5,0,0,0,3.52

201901,Fall 2019,CIS,631,"Choi, Jee Whan",12,5,7,0,0,0,3.42

201902,Winter 2020,CIS,110,"Little, Ronald Kent",202,114,52,14,1,2,3.48

201902,Winter 2020,CIS,111,"Hennessy, Michael Shane",153,74,34,19,0,3,3.35

201902,Winter 2020,CIS,122,"Colbert, Phillip Dean",148,54,45,18,8,5,3.02

201902,Winter 2020,CIS,199,"Wilkins, David A",14,11,2,0,0,0,3.82

201902,Winter 2020,CIS,210,"Erickson, Brittany Angela",150,32,64,28,7,9,2.81

201902,Winter 2020,CIS,211,"Young, Michal Terry",96,71,9,8,1,4,3.5

201902,Winter 2020,CIS,313,"Nguyen, Thien Huu",58,16,30,11,0,1,3.01

201902,Winter 2020,CIS,314,"Wills, Eric David",53,17,24,6,0,6,2.87

201902,Winter 2020,CIS,315,"Jiao, Lei ",64,21,26,11,5,1,2.88

201902,Winter 2020,CIS,330,"Choi, Jee Whan",48,31,11,2,2,2,3.36

201902,Winter 2020,CIS,410,"Childs, Henry Roberts",46,33,5,7,0,0,3.56

201902,Winter 2020,CIS,413,"Wilson, Christopher ",17,8,7,0,1,1,3.16

201902,Winter 2020,CIS,422,"Hornof, Anthony J",33,8,24,1,0,0,3.24

201902,Winter 2020,CIS,433,"Li, Jun ",26,10,14,1,0,0,3.35

201902,Winter 2020,CIS,471,"Nguyen, Thanh Hong",22,14,7,0,0,0,3.62

201902,Winter 2020,CIS,472,"Lowd, Daniel Baruch",29,11,8,6,0,1,3.02

201902,Winter 2020,CIS,572,"Lowd, Daniel Baruch",12,8,2,1,0,0,3.55

201902,Winter 2020,CIS,621,"Wilson, Christopher ",23,20,3,0,0,0,3.87

201903,Spring 2020,CIS,110,"Colbert, Phillip Dean",183,81,58,14,0,2,3.3

201903,Spring 2020,CIS,111,"Little, Ronald Kent",158,127,21,4,1,1,3.77

